Line,component,carrier,bus0,bus1,r,x,b,s_nom,type,g,s_nom_mod,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,capital_cost,build_year,lifetime,length,terrain_factor,num_parallel,v_ang_min,v_ang_max,sub_network,x_pu,r_pu,g_pu,b_pu,x_pu_eff,r_pu_eff,s_nom_opt
489,line,AC,CLYM2-,EERH2-,0.0197,0.3069,2.8023,1500.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,line,AC,CLYM2-,EKIL2Q,0.0253,0.2391,1.4927,1120.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,line,AC,CLYM2-,EKIL2R,0.0253,0.2391,1.4927,1120.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,line,AC,CLYM2-,LOAN2-,0.1231,1.9141,17.477,1500.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,line,AC,CLYN2Q,ELVA2Q,0.032,0.174,26.956,476.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,line,AC,CLYS2R,ELVA2R,0.0445,0.1289,23.8486,291.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,line,AC,CLYS3B,CLYS3X,0.0084,0.0315,0.0106,52.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,line,AC,COAL1-,DONO1-,0.1097,0.3154,5.5305,158.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,line,AC,COAL1-,KYPE1-,0.3286,1.5387,24.4568,194.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,line,AC,COAL1-,LINM1R,0.2748,1.6606,2.8754,134.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,line,AC,COAL1A,LINM1Q,0.1551,1.4665,3.9908,266.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,line,AC,COAL4-,ELVA4-,0.0467,0.5062,15.9918,2210.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,line,AC,COAL4-,STHA4B,0.038,0.4118,13.0101,2210.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,line,AC,COAT2Q,NEAR2Q,0.045,0.2476,17.1398,176.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,line,AC,COAT2R,NEAR2R,0.045,0.2476,17.1398,176.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,line,AC,COCK2-,KAIM2-,0.0779,0.756,5.0669,1120.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,line,AC,COCK2-,SMEA2-,0.0405,0.3931,2.6346,1120.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,line,AC,COCK4Q,ECCL4A,0.135,1.4191,35.4794,1120.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,line,AC,COCK4R,ECCL4B,0.135,1.4189,35.4739,1120.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,line,AC,COYL1-,COYT1T,0.4027,1.0118,0.5089,132.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,line,AC,COYL1-,MAYT1T,0.8423,2.157,1.0619,132.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,line,AC,COYL2-,COYW2S,0.0057,0.0515,0.4645,1500.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,line,AC,COYL2-,COYW2T,0.0058,0.0522,0.3778,1500.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,line,AC,COYL2-,MAHI2-,0.3612,2.813,10.0797,1110.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,line,AC,COYL2-,NECU2-,0.0529,0.5733,4.0467,1540.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,line,AC,COYL2-,NECU2-,0.0529,0.5733,4.0467,1540.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,line,AC,COYT1T,KILS1-,1.4768,3.99,7.6706,132.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,line,AC,COYT1T,MAYB1-,1.6159,4.1178,1.1779,132.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,line,AC,COYW2S,KILS2-,0.0588,0.5269,3.8357,1500.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,line,AC,COYW2T,KILS2-,0.0588,0.5269,3.8357,1500.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,line,AC,CRDY3A,EWEH3-,3.8899,14.1591,0.06,45.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,line,AC,CRDY3B,EWEH3-,3.9211,14.2732,0.0602,45.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,line,AC,CROO1Q,NEIL1-,0.4941,2.6834,0.984,229.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,line,AC,CROO1R,NEIL1-,0.4943,2.6844,0.9979,229.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,line,AC,CRUA2Q,DALL2-,0.0346,0.3435,4.3204,283.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,line,AC,CRUA2R,DALL2-,0.0346,0.3435,4.3204,283.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,line,AC,CRYR1A,WESE1-,0.0559,0.3473,5.1163,155.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,line,AC,CRYR4-,FALL4-,0.0184,0.2733,8.179,2470.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,line,AC,CRYR4-,TORN4-,0.0144,0.2171,44.1355,935.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,line,AC,CUPA1Q,LEVT1Q,1.2026,2.9807,0.6715,143.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,line,AC,CUPA1R,LEVT1R,1.2026,2.9807,0.6715,143.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,line,AC,CURR1A,GORG1Q,0.2634,0.9635,5.1125,111.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,line,AC,CURR1A,LING1Q,0.7926,2.2632,6.4813,132.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,line,AC,CURR1B,GORG1R,0.2627,0.9613,5.0951,111.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,line,AC,CURR1B,LING1R,0.7972,2.2773,6.5941,132.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,line,AC,CURR2-,GRMO2-,0.1915,1.7367,11.67,1090.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,line,AC,CURR2-,KAIM2-,0.0398,0.3865,2.5902,1380.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,line,AC,CURR2-,KAIM2-,0.0398,0.3865,2.5902,1380.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,line,AC,CURR2-,KINC2-,0.2531,2.2958,15.4272,1090.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,line,AC,CURR2-,SIGH2Q,0.0174,0.1034,6.0397,180.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,line,AC,CURR2-,SIGH2R,0.0172,0.1027,5.9404,180.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,line,AC,DALL2-,INVR2-,0.0954,0.921,6.2707,570.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,line,AC,DALL2-,WIYH2-,0.3305,3.192,21.732,570.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,line,AC,DALM1-,SANX1Q,0.1457,0.1955,6.7791,181.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,line,AC,DALM1-,SANX1R,0.1632,0.2189,7.5936,181.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,line,AC,DENN2-,LAMB2-,0.1442,1.3015,8.8844,955.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,line,AC,DENN2-,LAMB2T,0.1451,1.3095,8.9356,955.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,line,AC,DENN2-,LOAN2-,0.0498,0.7694,6.8256,1500.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,line,AC,DENN2-,LOAN2-,0.0498,0.7694,6.8256,1500.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,line,AC,DESA1Q,NECU1-,0.5652,1.7993,6.3388,167.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,line,AC,DEVM1-,ERSK1Q,1.767,3.937,0.893,132.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,line,AC,DEVM1-,SPAV1Q,0.6915,1.7146,0.386,107.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,line,AC,DEVM1-,SPAV1R,0.6806,1.6869,0.38,107.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,line,AC,DEVM4-,NEIL4R,0.0582,0.5967,15.8233,2000.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,line,AC,DEVM4-,WIYH4Q,0.0586,0.5888,16.3967,2000.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,line,AC,DEVO1-,STIR1T,0.3236,1.8724,7.2413,164.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,line,AC,DEVO1-,WFIE1B,2.8944,7.5329,1.5454,162.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,line,AC,DEWP2Q,WHHO2Q,0.0159,0.0559,7.7539,276.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,line,AC,DEWP2R,WHHO2R,0.0164,0.0575,7.9728,276.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,line,AC,DONO1-,MIDM1-,0.2704,0.6216,11.7953,153.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,line,AC,DRUM2Q,WIYH2-,0.0113,0.1081,3.8932,120.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,line,AC,DRUM2R,WIYH2-,0.0111,0.1001,0.6832,120.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,line,AC,DUMF1-,TONG1Q,4.447,10.71,2.18,132.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,line,AC,DUNB1Q,DUNB1S,0.003,0.0136,0.2094,232.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,line,AC,DUNB1Q,INWI1Q,0.8335,1.9723,8.1951,115.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,line,AC,DUNB1R,DUNB1T,0.003,0.0136,0.2094,232.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,line,AC,DUNB1R,INWI1R,0.8335,1.9723,8.1951,115.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,line,AC,DUNE1-,GALA1-,2.1456,5.5767,1.1477,164.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,line,AC,DUNE1-,SMEA1-,1.098,3.6602,1.7709,154.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,line,AC,DUNE3-,KEIH3-,5.548533,4.796483,0.379822,20.77,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,line,AC,DUNE3-,POGB3-,4.4534,3.8498,0.3049,21.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,line,AC,DUNE3-,TODD3-,2.245,5.682,0.73,42.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,line,AC,DUNF1Q,INKE1Q,0.6938,1.7769,0.5496,132.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,line,AC,DUNF1Q,MOSM1A,0.5557,2.2694,0.5549,215.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,line,AC,DUNF1R,INKE1R,0.6938,1.7769,0.5496,132.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,line,AC,DUNF1R,MOSM1B,0.5557,2.2694,0.5549,215.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,line,AC,DUNH1Q,DUNH1S,0.0168,0.037,0.2759,159.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,line,AC,DUNH1Q,NECU1-,0.3486,2.4244,0.8703,484.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,line,AC,DUNH1R,DUNH1T,0.0186,0.0409,0.3054,159.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,line,AC,DUNH1R,NECU1-,0.3486,2.4244,0.8703,484.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,line,AC,EAST1Q,GLLE1-,0.1536,0.3503,0.094,132.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,line,AC,ECCL1-,GALA1-,2.8482,7.3807,1.5285,132.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,line,AC,ECCL1-,GALA1-,2.8144,7.1441,1.5364,132.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,line,AC,ECCL4A,ECCL4C,0.0,0.575,0.0,2771.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,line,AC,ECCL4A,TORN4-,0.0447,0.6543,67.6758,2330.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,line,AC,ECCL4B,ECCL4D,0.0,0.575,0.0,2771.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,line,AC,ECCL4B,TORN4-,0.0447,0.6543,67.6758,2330.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,line,AC,ECCL4C,STWB4Q,0.0063,0.1209,5.1175,2770.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,line,AC,ECCL4D,STWB4R,0.0063,0.1209,5.1175,2770.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,line,AC,EERH2-,LOAN2-,0.1034,1.6072,14.6747,1500.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,line,AC,EERH2-,NEAR2Q,0.077,0.632,4.283,950.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,line,AC,EKIL2Q,EKIL2S,0.0138,0.1834,1.6594,865.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,line,AC,EKIL2Q,STHA2A,0.0216,0.2038,1.2722,1050.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,line,AC,EKIL2R,EKIL2T,0.0141,0.186,2.1213,480.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,line,AC,EKIL2R,STHA2B,0.0216,0.2038,1.2722,1050.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,line,AC,EKIS2-,NEIL2-,0.1251,1.2082,8.2207,1110.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,line,AC,EKIS2-,STHA2B,0.0245,0.2366,1.614,1050.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,line,AC,EKIS2-,WLEE2-,0.034,0.101,25.635,378.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,line,AC,EKIS2-,WLEX2-,0.088,0.346,70.948,340.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,line,AC,ELDE1Q,JOHN1Q,0.1229,0.4314,4.832,149.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,line,AC,ELDE1Q,NEIL1-,0.1517,0.8271,0.4569,229.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,line,AC,ELDE1R,JOHN1R,0.1229,0.4314,4.832,149.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,line,AC,ELDE1R,NEIL1-,0.1523,0.8319,0.5267,229.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,line,AC,ELVA4-,GRNA4C,0.1155,1.2673,38.8356,2210.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,line,AC,ELVA4-,MOFF4-,0.0414,0.4544,13.9258,2210.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,line,AC,ELVA4-,STHA4A,0.085,0.9204,29.0717,2210.0,,0.0,0.0,False,0.0,inf,1.0,0.0,0,inf,0.0,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
